datetime	USA	Canada	Mexico	Italy	France	Germany	Spain	UK	Japan	S. Korea	India	Philippines	Brazil	Venezuela	Peru	South Africa	Egypt	Nigeria	Ethiopia	Iran	Israel	Australia

2020-08-20 10:45:17.609100	1.6706337496976724	0.3271938321273343	0.41652023051117193	0.42221351369705573	0.34476925869668634	0.27286971052281117	0.7932173263660882	0.4729958282568702	0.04625445678781287	0.031882699130091494	0.20557362214468616	0.15858029795983575	1.6262050624649578	0.12965282666934871	1.6936263274731231	1.0050129247501505	0.09470324369114418	0.024492141584700644	0.029625032231944605	0.4141240474840335	1.1318653324144607	0.09409062409852531	
2020-08-21 10:45:20.064287	1.68392820515507	0.32820861257680206	0.4217749077303887	0.4236028200669957	0.3520785024111848	0.27286971052281117	0.8082724721738599	0.4747369822628111	0.04721906315832161	0.03251465768375292	0.2105662149761937	0.16245687964485986	1.647527571079102	0.13211098349483083	1.7198274625382	1.0115549677458733	0.09481171161166874	0.02472305307642774	0.031171608874977004	0.4197471385365931	1.150697212823933	0.09504356960996371	
2020-08-22 10:45:17.980402	1.6989975708683978	0.3295307416741503	0.42637265334743923	0.4251690976054875	0.35910432334488646	0.2770005736898844	0.8256995680740907	0.4762586506960912	0.0480192120492682	0.033162220152319566	0.2156298220748045	0.1664201551293372	1.6618082839397326	0.13429483955867116	1.747147733943017	1.0172843136477978	0.09493190579387163	0.02488798985623281	0.03276254739022237	0.4223735494749684	1.1636022498898104	0.09571416089579074	
2020-08-23 10:45:18.076518	1.712404714245023	0.33021167790264433	0.4314000803193894	0.42694046322716095	0.3646226414877545	0.27793392676606216	0.8256995680740907	0.4781559488007036	0.04882094226213366	0.033936564429491126	0.22064712497272249	0.1708771289875429	1.6853461731126218	0.13699916373434462	1.7749563006071785	1.0235346624584019	0.09501887556798591	0.02517953986994706	0.0339524893742878	0.42478803786255914	1.1793609522692705	0.09647887025682156	
2020-08-24 10:45:07.199815	1.722829404166917	0.3309191097042315	0.43446214167163555	0.4289400720381815	0.3721249190962012	0.2787825380667813	0.8256995680740907	0.47968940169426066	0.048826476888849696	0.0344553946000897	0.22509696590565542	0.1730234849487427	1.6963647392766419	0.1391337863281467	1.8025252689763822	1.028134325678075	0.09501887556798591	0.025335744702585976	0.03537728832889245	0.42730372522103016	1.1917345374953714	0.09730240341485474	
2020-08-25 10:45:18.480559	1.7343997042488943	0.3329089272435272	0.437208534591672	0.4305162731936016	0.37512000848246085	0.28030789002503603	0.8671541548117285	0.4811212136179278	0.04990731042039514	0.035001531621772414	0.22951543012669487	0.1772678308567105	1.704399198648536	0.14185569388597669	1.8210622914926164	1.030961904570814	0.09525437799002573	0.025491464427048995	0.03665769373864706	0.42730372522103016	1.2138244487486909	0.09771024840740453	
2020-08-26 10:45:18.825281	1.7459159262141377	0.33376208469712676	0.44102137491782245	0.43196512126511033	0.38018178614599113	0.2821889187309903	0.8823761284889429	0.4828653137389381	0.050461563752957954	0.035625688217981226	0.23438142915756027	0.1799252239515293	1.7265737043303993	0.1447393685596467	1.842122678330433	1.0336040131724373	0.0953921615647461	0.0256137116873751	0.03800159751451042	0.4299765686283976	1.237104349991075	0.09824750575335951	
2020-08-27 10:45:19.395878	1.7588608376432608	0.33494908637169996	0.4451064501818246	0.4342243980524174	0.38849909575110797	0.28398759275375224	0.8979809507383396	0.48440907803523764	0.051130462924638596	0.036485854027131503	0.23987126678586607	0.18466783106477563	1.748760912342924	0.1447393685596467	1.8603078856287547	1.0381294882756642	0.09559346239022412	0.02572092059424839	0.039335063202794264	0.4326113135996689	1.2588938754219121	0.09884358689631685	
2020-08-28 10:45:18.722986	1.772730515079772	0.3360910455720148	0.44978020441400174	0.4365547940943762	0.3978612396075952	0.28586265372904035	0.9186376630854711	0.4866510716029552	0.05184601109292582	0.037209485580861096	0.24547023450218966	0.18760629458308486	1.7695715640770695	0.1508583855501172	1.88644836289764	1.0424880401168868	0.09582505605837115	0.02586451261431398	0.04036669419190361	0.4378891375751076	1.275519075366225	0.09930241251293537	
2020-08-29 10:45:18.628569	1.7877316033943185	0.3374423197997655	0.4542972878272444	0.4389695408802242	0.409165978523815	0.2876279084600722	0.9395531725121228	0.48853069301715196	0.0525180729084442	0.037839493645159365	0.25101166616945203	0.19122279486974933	1.7899950299543772	0.1543082451292273	1.9106022973412413	1.0455853939785216	0.09604296908789345	0.025942129922457542	0.04187412800651281	0.4404072060858346	1.293969696847162	0.09979653240775527	
2020-08-30 10:45:18.004836	1.8010677503607062	0.3382769303521998	0.45893071095751753	0.44135782468759704	0.4175200564896838	0.2885648421746496	0.9395531725121228	0.49016284076552974	0.05318301877532768	0.038422689964741984	0.256718966874877	0.19449617022384103	1.809448414134482	0.15806053888142962	1.939335895397329	1.0496792291315151	0.09625013304421062	0.026063406966431855	0.04319106672279574	0.442675253609681	1.312720704150581	0.1001847694679709	
2020-08-31 10:45:18.725250	1.811817211095388	0.33898436215378697	0.46213315556831397	0.44361544753874954	0.4258128538542993	0.2892929053159136	0.9395531725121228	0.4926891344374322	0.05365820601194715	0.038906411326803815	0.2624082241593747	0.19838826553613573	1.8170500533504945	0.16130291455109272	1.9627831665152953	1.0539028934882897	0.0964748863930453	0.026130351894705677	0.04446799277002384	0.4447635241381988	1.3173073645938698	0.10066712460339035	
